Price,Adj Close,Close,High,Low,Open,Volume
2024-12-27,136.9973907470703,137.00999450683594,139.02000427246094,134.7100067138672,138.5500030517578,170582600
2024-12-30,137.47735595703125,137.49000549316406,140.27000427246094,134.02000427246094,134.8300018310547,167734700
2024-12-31,134.27764892578125,134.2899932861328,138.07000732421875,133.8300018310547,138.02999877929688,155659200
2025-01-02,138.29727172851562,138.30999755859375,138.8800048828125,134.6300048828125,136.0,198247200
2025-01-03,144.4567108154297,144.47000122070312,144.89999389648438,139.72999572753906,140.00999450683594,229322500
2025-01-06,149.41624450683594,149.42999267578125,152.16000366210938,147.82000732421875,148.58999633789062,265377400
2025-01-07,140.12710571289062,140.13999938964844,153.1300048828125,140.00999450683594,153.02999877929688,351782200
2025-01-08,140.0971221923828,140.11000061035156,143.9499969482422,137.55999755859375,142.5800018310547,227349900
2025-01-10,135.8975067138672,135.91000366210938,139.9199981689453,134.22000122070312,137.4499969482422,207602500
2025-01-13,133.21774291992188,133.22999572753906,133.49000549316406,129.50999450683594,129.99000549316406,204808900
2025-01-14,131.7478790283203,131.75999450683594,136.3800048828125,130.0500030517578,136.0500030517578,195590500
2025-01-15,136.22747802734375,136.24000549316406,136.4499969482422,131.2899932861328,133.64999389648438,185217300
2025-01-16,133.55772399902344,133.57000732421875,138.75,133.49000549316406,138.63999938964844,209235600
2025-01-17,137.6973419189453,137.7100067138672,138.5,135.4600067138672,136.69000244140625,201188800
2025-01-21,140.81704711914062,140.8300018310547,141.8300018310547,137.08999633789062,139.16000366210938,197749000
2025-01-22,147.05648803710938,147.07000732421875,147.7899932861328,143.6699981689453,144.66000366210938,237651400
2025-01-23,147.2064666748047,147.22000122070312,147.22999572753906,143.72000122070312,145.0500030517578,155915500
2025-01-24,142.60687255859375,142.6199951171875,148.97000122070312,141.8800048828125,148.3699951171875,234657600
2025-01-27,118.40910339355469,118.41999816894531,128.39999389648438,116.69999694824219,124.80000305175781,818830900
2025-01-28,128.9781494140625,128.99000549316406,129.0,116.25,121.80999755859375,579666400
2025-01-29,123.6886215209961,123.69999694824219,126.88999938964844,120.05000305175781,126.5,467120600
2025-01-30,124.63853454589844,124.6500015258789,125.0,118.0999984741211,123.0999984741211,392925500
2025-01-31,120.0589599609375,120.06999969482422,127.8499984741211,119.19000244140625,123.77999877929688,390372900
2025-02-03,116.64927673339844,116.66000366210938,118.56999969482422,113.01000213623047,114.75,371235700
2025-02-04,118.63909149169922,118.6500015258789,121.19999694824219,116.69999694824219,116.95999908447266,256550000
2025-02-05,124.81851959228516,124.83000183105469,125.0,120.76000213623047,121.76000213623047,262230800
2025-02-06,128.66815185546875,128.67999267578125,128.77000427246094,125.20999908447266,127.41999816894531,251483600
2025-02-07,129.8280487060547,129.83999633789062,130.3699951171875,125.0,129.22000122070312,228186300
2025-02-10,133.55772399902344,133.57000732421875,135.0,129.9600067138672,130.08999633789062,216989100
2025-02-11,132.7877960205078,132.8000030517578,134.47999572753906,131.02000427246094,132.5800018310547,178902400
2025-02-12,131.12794494628906,131.13999938964844,132.24000549316406,129.0800018310547,130.02000427246094,160278600
2025-02-13,135.27755737304688,135.2899932861328,136.5,131.1699981689453,131.55999755859375,197430000
2025-02-14,138.8372344970703,138.85000610351562,139.25,135.5,136.47999572753906,195479600
2025-02-18,139.38717651367188,139.39999389648438,143.44000244140625,137.92999267578125,141.27000427246094,219176600
2025-02-19,139.21719360351562,139.22999572753906,141.36000061035156,137.22000122070312,139.50999450683594,167536000
2025-02-20,140.0971221923828,140.11000061035156,140.66000366210938,136.7899932861328,140.02999877929688,143903600
2025-02-21,134.41763305664062,134.42999267578125,141.4600067138672,134.02999877929688,140.0399932861328,228217600
2025-02-24,130.2680206298828,130.27999877929688,138.58999633789062,130.0800018310547,136.55999755859375,251381100
2025-02-25,126.61835479736328,126.62999725341797,130.1999969482422,124.44000244140625,129.97999572753906,271428700
2025-02-26,131.26792907714844,131.27999877929688,133.72999572753906,128.49000549316406,129.99000549316406,322553800
2025-02-27,120.13895416259766,120.1500015258789,135.00999450683594,120.01000213623047,135.0,443175800
2025-02-28,124.90850830078125,124.91999816894531,125.08999633789062,116.4000015258789,118.0199966430664,389091100
2025-03-03,114.04950714111328,114.05999755859375,123.69999694824219,112.27999877929688,123.51000213623047,411381400
2025-03-04,115.97933197021484,115.98999786376953,119.30999755859375,110.11000061035156,110.6500015258789,398163300
2025-03-05,117.28921508789062,117.30000305175781,118.27999877929688,114.51000213623047,117.58000183105469,284337900
2025-03-06,110.55982971191406,110.56999969482422,115.3499984741211,110.22000122070312,113.52999877929688,321181900
2025-03-07,112.67964172363281,112.69000244140625,113.4800033569336,107.55999755859375,111.25,341755500
2025-03-10,106.97016143798828,106.9800033569336,111.8499984741211,105.45999908447266,109.9000015258789,366487400
2025-03-11,108.75,108.76000213623047,112.23999786376953,104.7699966430664,106.98999786376953,354865700
2025-03-12,115.73999786376953,115.73999786376953,116.76000213623047,112.87999725341797,114.12000274658203,323857500
2025-03-13,115.58000183105469,115.58000183105469,117.76000213623047,113.79000091552734,117.02999877929688,299033100
2025-03-14,121.66999816894531,121.66999816894531,121.87999725341797,118.1500015258789,118.61000061035156,277593500
2025-03-17,119.52999877929688,119.52999877929688,122.88999938964844,118.02999877929688,122.73999786376953,255501500
2025-03-18,115.43000030517578,115.43000030517578,119.0199966430664,114.54000091552734,118.0,299686900
2025-03-19,117.5199966430664,117.5199966430664,120.44999694824219,115.68000030517578,117.2699966430664,273426200
2025-03-20,118.52999877929688,118.52999877929688,120.19999694824219,116.47000122070312,116.55000305175781,248829700
2025-03-21,117.69999694824219,117.69999694824219,117.98999786376953,115.41999816894531,116.94000244140625,266498500
2025-03-24,121.41000366210938,121.41000366210938,122.22000122070312,119.33999633789062,119.87999725341797,228452500
2025-03-25,120.69000244140625,120.69000244140625,121.29000091552734,118.91999816894531,120.55000305175781,167447200
2025-03-26,113.76000213623047,113.76000213623047,118.83999633789062,112.70999908447266,118.7300033569336,293463300
2025-03-27,111.43000030517578,111.43000030517578,114.44999694824219,110.66000366210938,111.3499984741211,236902100
2025-03-28,109.66999816894531,109.66999816894531,112.87000274658203,109.06999969482422,111.48999786376953,229872500
2025-03-31,108.37999725341797,108.37999725341797,110.95999908447266,103.6500015258789,105.12999725341797,299212700
2025-04-01,110.1500015258789,110.1500015258789,110.19999694824219,106.47000122070312,108.5199966430664,222614000
2025-04-02,110.41999816894531,110.41999816894531,111.9800033569336,106.79000091552734,107.29000091552734,220601200
2025-04-03,101.80000305175781,101.80000305175781,105.62999725341797,101.5999984741211,103.51000213623047,338769400
2025-04-04,94.30999755859375,94.30999755859375,100.12999725341797,92.11000061035156,98.91000366210938,532273800
2025-04-07,97.63999938964844,97.63999938964844,101.75,86.62000274658203,87.45999908447266,611041300
2025-04-08,96.30000305175781,96.30000305175781,105.8499984741211,94.45999908447266,103.80999755859375,476243400
2025-04-09,114.33000183105469,114.33000183105469,115.0999984741211,97.52999877929688,98.88999938964844,612918300
2025-04-10,107.56999969482422,107.56999969482422,110.86000061035156,99.1500015258789,109.37000274658203,437812400
2025-04-11,110.93000030517578,110.93000030517578,111.55000305175781,107.4800033569336,108.5,313417300
2025-04-14,110.70999908447266,110.70999908447266,114.29000091552734,109.06999969482422,114.11000061035156,264705000
2025-04-15,112.19999694824219,112.19999694824219,113.62000274658203,110.5,110.97000122070312,228966900
2025-04-16,104.48999786376953,104.48999786376953,106.79000091552734,100.44999694824219,104.55000305175781,397016900
2025-04-17,101.48999786376953,101.48999786376953,104.47000122070312,100.05000305175781,104.44999694824219,290833400
2025-04-21,96.91000366210938,96.91000366210938,99.44000244140625,95.04000091552734,98.7699966430664,288501100
2025-04-22,98.88999938964844,98.88999938964844,99.80999755859375,97.27999877929688,98.77999877929688,241004800
2025-04-23,102.70999908447266,102.70999908447266,104.80000305175781,102.0199966430664,104.5199966430664,247526000
2025-04-24,106.43000030517578,106.43000030517578,106.54000091552734,103.11000061035156,103.4800033569336,220815000
2025-04-25,111.01000213623047,111.01000213623047,111.91999816894531,105.7300033569336,106.8499984741211,251064700
2025-04-28,108.7300033569336,108.7300033569336,110.37000274658203,106.0199966430664,109.69000244140625,207708500
2025-04-29,109.0199966430664,109.0199966430664,110.19999694824219,107.44000244140625,107.66999816894531,170444300
2025-04-30,108.91999816894531,108.91999816894531,108.91999816894531,104.08000183105469,104.47000122070312,235044600
2025-05-01,111.61000061035156,111.61000061035156,114.94000244140625,111.30000305175781,113.08000183105469,236121500
2025-05-02,114.5,114.5,115.4000015258789,113.37000274658203,114.18000030517578,190194800
2025-05-05,113.81999969482422,113.81999969482422,114.66999816894531,112.66000366210938,112.91000366210938,133163200
2025-05-06,113.54000091552734,113.54000091552734,114.73999786376953,110.81999969482422,111.4800033569336,156510300
2025-05-07,113.99459838867188,113.99459838867188,114.22000122070312,112.61499786376953,113.04499816894531,62881791
